molecule_chembl_id,canonical_smiles,bioactivity_class,standard_value
CHEMBL68740,O=C(NCCCCN1CCN(c2cccc(Cl)c2Cl)CC1)c1cc2cc(F)ccc2[nH]1,active,564.4
CHEMBL3597635,O=C(NCCCCN1CCN(c2cccc3ccccc23)CC1)c1cnc2ccccc2c1,active,29.0
CHEMBL3597636,O=C(NCCC(O)CN1CCN(c2cccc3ccccc23)CC1)c1cnc2ccccc2c1,active,720.0
CHEMBL3597637,COc1c(Cl)cccc1N1CCN(CCCCNC(=O)c2cnc3ccccc3c2)CC1,active,63.0
CHEMBL3623290,COc1cc2ncnc(Nc3cccc(Cl)c3F)c2cc1OC(=O)N1CCN(C)C[C@H]1C,active,797.0
CHEMBL27,CC(C)NCC(O)COc1cccc2ccccc12,intermediate,5011.87
CHEMBL3736433,CB1C=Cc2cccc(OCC(O)CN(C)C)c2N1,intermediate,5011.87
CHEMBL3736156,CB1C=Cc2c(cccc2OCC(O)CN(C)C)N1,intermediate,5011.87
CHEMBL8514,CC(C)(C)[C@]1(O)CCN2C[C@H]3c4ccccc4CCc4cccc(c43)[C@@H]2C1,active,1.1
CHEMBL3805518,CNC(=O)c1cc(OCCCCN2CCC(c3noc4cc(F)ccc34)CC2)ccc1F,active,23.0
CHEMBL3805559,CNC(=O)c1cccc(OCCCCN2CCC(c3noc4cc(F)ccc34)CC2)c1,active,8.5
CHEMBL3805376,CNC(=O)c1ccc(OCCCCN2CCN(c3cccc(Cl)c3Cl)CC2)cc1,active,70.0
CHEMBL3804954,CNC(=O)c1ccccc1OCCCCN1CCN(c2cccc(Cl)c2Cl)CC1,active,167.0
CHEMBL3805600,CC(=O)Nc1cccc(OCCCCN2CCN(c3cccc(Cl)c3Cl)CC2)c1,active,98.4
CHEMBL1112,O=C1CCc2ccc(OCCCCN3CCN(c4cccc(Cl)c4Cl)CC3)cc2N1,active,17.2
CHEMBL3805860,CNC(=O)c1cccc(OCCCCN2CCN(c3nsc4ccccc34)CC2)c1,active,10.0
CHEMBL3805099,CNC(=O)c1cc(OCCCCN2CCN(c3nsc4ccccc34)CC2)ccc1F,active,12.0
CHEMBL3805704,CNC(=O)c1cccc(OCCCCN2CCN(c3cccc4sccc34)CC2)c1,active,91.0
CHEMBL3805649,CNC(=O)c1cc(OCCCCN2CCN(c3cccc4sccc34)CC2)ccc1F,active,43.0
CHEMBL3805165,CNC(=O)c1cccc(OCCCCN2CCN(c3cccc4c3OC(F)(F)O4)CC2)c1,active,4.1
CHEMBL3804965,CNC(=O)c1cc(OCCCCN2CCN(c3cccc4c3OC(F)(F)O4)CC2)ccc1F,active,30.0
CHEMBL3805077,CNC(=O)c1cccc(OCCCCN2CCN(c3cccc(Cl)c3Cl)CC2)c1,active,32.0
CHEMBL3806169,NC(=O)c1cccc(OCCCCN2CCN(c3cccc(Cl)c3Cl)CC2)c1,active,55.0
CHEMBL3805772,CCNC(=O)c1cccc(OCCCCN2CCN(c3cccc(Cl)c3Cl)CC2)c1,active,116.0
CHEMBL3805826,CCCCCNC(=O)c1cccc(OCCCCN2CCN(c3cccc(Cl)c3Cl)CC2)c1,active,16.8
CHEMBL3805120,CNC(=O)c1cc(OCCCCN2CCN(c3cccc(Cl)c3Cl)CC2)ccc1C,active,9.8
CHEMBL3805884,CNC(=O)c1cc(OCCCCN2CCN(c3cccc(Cl)c3Cl)CC2)ccc1F,active,39.4
CHEMBL3806091,CNC(=O)c1cccc(OCCCCN2CCN(c3cccc(Cl)c3Cl)CC2)c1C,intermediate,3600.0
CHEMBL3804943,CNC(=O)c1ccc(OC)c(OCCCCN2CCN(c3cccc(Cl)c3Cl)CC2)c1,active,12.0
CHEMBL3806224,CNC(=O)c1cc(OCCCCN2CCN(c3cccc(Cl)c3Cl)CC2)ccc1Cl,active,34.9
CHEMBL3806047,CNC(=O)c1cc(C)cc(OCCCCN2CCN(c3cccc(Cl)c3Cl)CC2)c1,active,89.8
CHEMBL3805434,CNC(=O)c1cc(OCCCCN2CCN(c3cccc(Cl)c3Cl)CC2)cc(C(C)=O)c1,active,37.7
CHEMBL3805327,CNC(=O)c1ccc(Cl)c(OCCCCN2CCN(c3cccc(Cl)c3Cl)CC2)c1,active,58.5
CHEMBL3805262,CNC(=O)c1cc(F)cc(OCCCCN2CCN(c3cccc(Cl)c3Cl)CC2)c1,intermediate,1580.0
CHEMBL3805515,CNC(=O)c1cccc(OCCCCN2CCN(c3cccc(Cl)c3Cl)CC2)c1OC,active,202.0
CHEMBL3805046,CNC(=O)c1cccc(OCCCCN2CCN(c3cccc(Cl)c3Cl)CC2)c1F,active,171.0
CHEMBL11493,CCCCN1C2CCC1CC(OC(c1ccc(F)cc1)c1ccc(F)cc1)C2,inactive,10000.0
CHEMBL3126735,Fc1ccc(C(SCCNCCCc2ccccc2)c2ccc(F)cc2)cc1,intermediate,2000.0
CHEMBL3916231,CC(O)CN1CCN(CCSC(c2ccc(F)cc2)c2ccc(F)cc2)CC1,inactive,10000.0
CHEMBL3931765,CC(O)CN1CCN(CC[S+]([O-])C(c2ccc(F)cc2)c2ccc(F)cc2)CC1,inactive,10000.0
CHEMBL3918282,[O-][S+](CCN1CCN(CC(O)Cc2ccccc2)CC1)C(c1ccc(F)cc1)c1ccc(F)cc1,inactive,10000.0
CHEMBL8946,CCc1cc(Cl)c(OC)c(C(=O)NC[C@@H]2CCCN2CC)c1O,inactive,10000.0
CHEMBL1201192,NC(=O)C[S@@+]([O-])C(c1ccccc1)c1ccccc1,active,2.1
CHEMBL3946995,O=C(N[C@H]1CC[C@H](CCN2CCN(c3nsc4ccccc34)CC2)CC1)c1ccco1,active,61.45
CHEMBL243712,CCN1CCCC1CNC(=O)c1cc(S(=O)(=O)CC)c(N)cc1OC,active,3.04
CHEMBL3885419,CC(C)(C)[C@]1(O)CCN2C[C@@H]3c4ccccc4CCc4cccc(c43)[C@@H]2C1,active,1.1
CHEMBL244562,O=C(NC/C=C/CN1CCN(c2cccc(Cl)c2Cl)CC1)c1ccc(-c2cccc(=O)[nH]2)cc1,active,41.0
CHEMBL398175,Cc1cccc(-c2ccc(C(=O)NC/C=C/CN3CCN(c4cccc(Cl)c4Cl)CC3)cc2)n1,intermediate,1300.0
CHEMBL244773,Cc1cccnc1-c1ccc(C(=O)NC/C=C/CN2CCN(c3cccc(Cl)c3Cl)CC2)cc1,active,368.0
CHEMBL244774,O=C(NC/C=C/CN1CCN(c2cccc(Cl)c2Cl)CC1)c1ccc(-c2cccc[n+]2[O-])cc1,active,22.9
CHEMBL394541,COc1ccccc1N1CCN(C/C=C/CNC(=O)c2ccc(-c3ccccn3)cc2)CC1,active,175.0
CHEMBL244989,COc1ccccc1N1CCN(C/C=C/CNC(=O)c2ccc3c(c2)Cc2ccccc2-3)CC1,active,179.0
CHEMBL244990,O=C(NCCC(O)CN1CCN(c2cccc(Cl)c2Cl)CC1)c1ccc(-c2ccccn2)cc1,active,15.8
CHEMBL390253,O=C(NCC(O)CCN1CCN(c2cccc(Cl)c2Cl)CC1)c1ccc(-c2ccccn2)cc1,active,88.3
CHEMBL3982119,COc1cc2c(cc1OC)[C@@H]1Cc3c(OC)ccc(OC)c3CN1CC2,intermediate,1727.6
CHEMBL3903297,c1c2c(cc3c1OCO3)CN1CCc3cc4c(cc3[C@@H]1C2)OCO4,intermediate,1239.4
CHEMBL3897805,COc1ccc(OC)c2c1C[C@H]1c3cc4c(cc3CCN1C2)OCO4,intermediate,2508.05
CHEMBL2057451,COc1cc2c(cc1OC)[C@@H]1Cc3cc(C)cc(C)c3CN1CC2,intermediate,1155.3
CHEMBL2334893,COc1cc2c(cc1O)[C@@H]1Cc3cc4c(cc3CN1CC2)OCO4,active,91.11
CHEMBL2057457,COc1cc2c(cc1O)[C@@H]1Cc3cc(C)cc(C)c3CN1CC2,active,456.13
CHEMBL267930,O=C(CCCN1CCC2(CC1)C(=O)NCN2c1ccccc1)c1ccc(F)cc1,active,2.56
CHEMBL240773,CCCN1CCC[C@@H]2Cc3[nH]ncc3C[C@H]21,active,462.0
CHEMBL8514,CC(C)(C)[C@]1(O)CCN2C[C@H]3c4ccccc4CCc4cccc(c43)[C@@H]2C1,active,0.81
CHEMBL4097572,CN[C@@H]1Cc2cccc3c2n(c(=O)n3CCCCCCCCOCCCCc2ccccc2)C1,intermediate,5000.0
CHEMBL4076129,CN[C@@H]1Cc2cccc3c2n(c(=O)n3CCCCCCCCCCOCCCCc2ccccc2)C1,intermediate,5000.0
CHEMBL4077430,CN[C@@H]1Cc2cccc3c2n(c(=O)n3CCCCOc2ccc3c(c2)NC(=O)CC3)C1,intermediate,5000.0
CHEMBL4100734,CN[C@@H]1Cc2cccc3c2n(c(=O)n3CCCCCCCCCCCCOc2ccc3c(c2)NC(=O)CC3)C1,intermediate,5000.0
CHEMBL4068455,CCCN(CCC)[C@@H]1Cc2cccc3c2n(c(=O)n3CCCCNC(=O)c2cc3ccccc3[nH]2)C1,intermediate,5000.0
CHEMBL4100322,CN[C@@H]1Cc2cccc3c2n(c(=O)n3CCOCCOCCCCc2ccccc2)C1,intermediate,5000.0
CHEMBL4085282,CN[C@@H]1Cc2cccc3c2n(c(=O)n3CCOCCOCCOCCCCc2ccccc2)C1,intermediate,5000.0
CHEMBL4095452,CN[C@@H]1Cc2cccc3c2n(c(=O)n3CCOCCOCCOCCOc2ccc3c(c2)NC(=O)CC3)C1,intermediate,5000.0
CHEMBL4093477,CCCN(CCCCNC(=O)c1cc2ccccc2[nH]1)[C@@H]1Cc2cccc3c2n(c(=O)n3CCC)C1,intermediate,5000.0
CHEMBL4096422,CN(CCCCOc1ccc2c(c1)NC(=O)CC2)[C@@H]1Cc2cccc3[nH]c(=O)n(c23)C1,intermediate,5000.0
CHEMBL3797209,CCCN(CCC)[C@@H]1Cc2cccc3c2n(c(=O)n3CCC)C1,active,157.8
CHEMBL4097572,CN[C@@H]1Cc2cccc3c2n(c(=O)n3CCCCCCCCOCCCCc2ccccc2)C1,intermediate,5000.0
CHEMBL4076129,CN[C@@H]1Cc2cccc3c2n(c(=O)n3CCCCCCCCCCOCCCCc2ccccc2)C1,intermediate,5000.0
CHEMBL4077430,CN[C@@H]1Cc2cccc3c2n(c(=O)n3CCCCOc2ccc3c(c2)NC(=O)CC3)C1,intermediate,5000.0
CHEMBL4100734,CN[C@@H]1Cc2cccc3c2n(c(=O)n3CCCCCCCCCCCCOc2ccc3c(c2)NC(=O)CC3)C1,intermediate,5000.0
CHEMBL4068455,CCCN(CCC)[C@@H]1Cc2cccc3c2n(c(=O)n3CCCCNC(=O)c2cc3ccccc3[nH]2)C1,active,712.9
CHEMBL4100322,CN[C@@H]1Cc2cccc3c2n(c(=O)n3CCOCCOCCCCc2ccccc2)C1,intermediate,5000.0
CHEMBL4085282,CN[C@@H]1Cc2cccc3c2n(c(=O)n3CCOCCOCCOCCCCc2ccccc2)C1,intermediate,5000.0
CHEMBL4095452,CN[C@@H]1Cc2cccc3c2n(c(=O)n3CCOCCOCCOCCOc2ccc3c(c2)NC(=O)CC3)C1,intermediate,5000.0
CHEMBL4093477,CCCN(CCCCNC(=O)c1cc2ccccc2[nH]1)[C@@H]1Cc2cccc3c2n(c(=O)n3CCC)C1,intermediate,5000.0
CHEMBL3797209,CCCN(CCC)[C@@H]1Cc2cccc3c2n(c(=O)n3CCC)C1,active,931.1
CHEMBL4097572,CN[C@@H]1Cc2cccc3c2n(c(=O)n3CCCCCCCCOCCCCc2ccccc2)C1,intermediate,5000.0
CHEMBL4076129,CN[C@@H]1Cc2cccc3c2n(c(=O)n3CCCCCCCCCCOCCCCc2ccccc2)C1,intermediate,4487.5
CHEMBL4077430,CN[C@@H]1Cc2cccc3c2n(c(=O)n3CCCCOc2ccc3c(c2)NC(=O)CC3)C1,intermediate,4102.0
CHEMBL4100734,CN[C@@H]1Cc2cccc3c2n(c(=O)n3CCCCCCCCCCCCOc2ccc3c(c2)NC(=O)CC3)C1,intermediate,5000.0
CHEMBL4068455,CCCN(CCC)[C@@H]1Cc2cccc3c2n(c(=O)n3CCCCNC(=O)c2cc3ccccc3[nH]2)C1,intermediate,3647.5
CHEMBL4100322,CN[C@@H]1Cc2cccc3c2n(c(=O)n3CCOCCOCCCCc2ccccc2)C1,intermediate,5000.0
CHEMBL4085282,CN[C@@H]1Cc2cccc3c2n(c(=O)n3CCOCCOCCOCCCCc2ccccc2)C1,intermediate,5000.0
CHEMBL4095452,CN[C@@H]1Cc2cccc3c2n(c(=O)n3CCOCCOCCOCCOc2ccc3c(c2)NC(=O)CC3)C1,intermediate,5000.0
CHEMBL4093477,CCCN(CCCCNC(=O)c1cc2ccccc2[nH]1)[C@@H]1Cc2cccc3c2n(c(=O)n3CCC)C1,intermediate,2971.7
CHEMBL3797209,CCCN(CCC)[C@@H]1Cc2cccc3c2n(c(=O)n3CCC)C1,active,98.9
CHEMBL4097572,CN[C@@H]1Cc2cccc3c2n(c(=O)n3CCCCCCCCOCCCCc2ccccc2)C1,intermediate,5000.0
CHEMBL4076129,CN[C@@H]1Cc2cccc3c2n(c(=O)n3CCCCCCCCCCOCCCCc2ccccc2)C1,active,801.7
CHEMBL4077430,CN[C@@H]1Cc2cccc3c2n(c(=O)n3CCCCOc2ccc3c(c2)NC(=O)CC3)C1,intermediate,5000.0
CHEMBL4100734,CN[C@@H]1Cc2cccc3c2n(c(=O)n3CCCCCCCCCCCCOc2ccc3c(c2)NC(=O)CC3)C1,intermediate,5000.0
CHEMBL4068455,CCCN(CCC)[C@@H]1Cc2cccc3c2n(c(=O)n3CCCCNC(=O)c2cc3ccccc3[nH]2)C1,intermediate,2013.7
CHEMBL4100322,CN[C@@H]1Cc2cccc3c2n(c(=O)n3CCOCCOCCCCc2ccccc2)C1,intermediate,5000.0
CHEMBL4085282,CN[C@@H]1Cc2cccc3c2n(c(=O)n3CCOCCOCCOCCCCc2ccccc2)C1,intermediate,5000.0
CHEMBL4095452,CN[C@@H]1Cc2cccc3c2n(c(=O)n3CCOCCOCCOCCOc2ccc3c(c2)NC(=O)CC3)C1,intermediate,5000.0
CHEMBL4093477,CCCN(CCCCNC(=O)c1cc2ccccc2[nH]1)[C@@H]1Cc2cccc3c2n(c(=O)n3CCC)C1,intermediate,4529.0
CHEMBL4102561,Cc1nc2c(O)cccn2c(=O)c1CCN1CCN(c2cccc3sccc23)CC1,active,26.7
CHEMBL4074326,Cc1nc2n(c(=O)c1CCN1CCN(c3cccc4sccc34)CC1)CCC=C2.Cl,active,9.44
CHEMBL4094825,Cc1nc2ccccn2c(=O)c1CCN1CCN(c2cccc3sccc23)CC1,active,3.29
CHEMBL4065710,Cc1nc2n(c(=O)c1CCN1CCN(c3cccc4sccc34)CC1)CCCC2(C)O,active,31.5
CHEMBL4087132,Cc1nc2n(c(=O)c1CCN1CCN(c3cccc4sccc34)CC1)CCCC2(F)F.Cl,active,3.51
CHEMBL4103509,Cc1nc2n(c(=O)c1CCN1CCN(c3cccc4sccc34)CC1)CCCC2=O,active,40.5
CHEMBL4079251,Cc1nc2n(c(=O)c1CCN1CCN(c3cccc4sccc34)CC1)CCCC2Cl,active,5.49
CHEMBL4104261,Cc1nc2n(c(=O)c1CCN1CCN(c3cccc4sccc34)CC1)CCCC2F,active,3.32
CHEMBL4061068,Cc1nc2n(c(=O)c1CCN1CCN(c3nsc4ccccc34)CC1)CCCC2(C)O,active,2.4
CHEMBL4062992,Cc1nc2n(c(=O)c1CCN1CCN(c3nsc4ccccc34)CC1)CCCC2(F)F,active,5.2
CHEMBL4084663,Cc1nc2n(c(=O)c1CCN1CCN(c3nsc4ccccc34)CC1)CCCC2=O,active,7.6
CHEMBL4101115,Cc1nc2n(c(=O)c1CCN1CCN(c3nsc4ccccc34)CC1)CCCC2Cl,active,8.29
CHEMBL4074373,Cc1nc2n(c(=O)c1CCN1CCN(c3nsc4ccccc34)CC1)CCCC2F,active,7.8
CHEMBL4082150,Cc1ccc(Sc2ccccc2N2CCN(CCc3c(C)nc4n(c3=O)CCCC4O)CC2)c(C)c1.Cl,active,875.0
CHEMBL4100152,Cc1nc2n(c(=O)c1CCN1CCN(c3cccc4c3OC(F)(F)O4)CC1)CCCC2O,active,27.0
CHEMBL4077006,Cc1nc2n(c(=O)c1CCN1CCN(c3cccc4c3OC(F)(F)O4)CC1)CCCC2.Cl,active,36.6
CHEMBL4064609,Cc1nc2n(c(=O)c1CCN1CCN(c3ncnc4sccc34)CC1)CCCC2O,intermediate,6660.0
CHEMBL4063748,Cc1nc2n(c(=O)c1CCN1CCN(c3ncnc4sccc34)CC1)CCCC2,intermediate,5530.0
CHEMBL4091554,Cc1nc2n(c(=O)c1CCN1CCN(c3cncc4sccc34)CC1)CCCC2O,active,960.0
CHEMBL4097395,Cc1nc2n(c(=O)c1CCN1CCN(c3nccc4sccc34)CC1)CCCC2O,active,20.0
CHEMBL4079365,Cc1nc2n(c(=O)c1CCN1CCN(c3nccc4sccc34)CC1)CCCC2,active,37.6
CHEMBL4105102,Cc1nc2n(c(=O)c1CCN1CCN(c3cccc4scnc34)CC1)CCCC2O,inactive,10000.0
CHEMBL4087246,Cc1nc2n(c(=O)c1CCN1CCN(c3cccc4c3CCS4)CC1)CCCC2O,active,11.8
CHEMBL4067506,Cc1nc2n(c(=O)c1CCN1CCN(c3csc4ccsc34)CC1)CCCC2O,active,157.0
CHEMBL4094926,Cc1nc2n(c(=O)c1CCN1CCC(c3cccc4sccc34)CC1)CCCC2O,active,75.4
CHEMBL4078409,Cc1nc2n(c(=O)c1CCN1CCC(c3cccc4sccc34)CC1)CCCC2.Cl,active,10.4
CHEMBL4102670,Cc1nc2n(c(=O)c1CCN1CCN(c3cccc4sccc34)CC1)CCCC2O,active,3.31
CHEMBL4083333,Cc1nc2n(c(=O)c1CCN1CCN(c3cccc4sccc34)CC1)CCCC2,active,2.61
CHEMBL4060678,Cc1nc2n(c(=O)c1CCN1CCN(c3nsc4ccccc34)CC1)CCCC2O,active,5.1
CHEMBL4098594,Cc1nc2n(c(=O)c1CCN1CCN(c3noc4cc(F)ccc34)CC1)CCCC2O,active,9.65
CHEMBL1621,Cc1nc2n(c(=O)c1CCN1CCC(c3noc4cc(F)ccc34)CC1)CCCC2O,active,8.28
CHEMBL85,Cc1nc2n(c(=O)c1CCN1CCC(c3noc4cc(F)ccc34)CC1)CCCC2,active,7.09
CHEMBL4082084,Cc1nc2n(c(=O)c1CCN1CCC(c3noc4cc(F)ccc34)CC1)CCCC2(C)O,active,80.0
CHEMBL4096467,Cc1nc2n(c(=O)c1CCN1CCC(c3noc4cc(F)ccc34)CC1)CCCC2(F)F.Cl,active,5.0
CHEMBL4077702,Cc1nc2n(c(=O)c1CCN1CCC(c3noc4cc(F)ccc34)CC1)CCCC2=O,active,9.1
CHEMBL4090872,Cc1nc2n(c(=O)c1CCN1CCC(c3noc4cc(F)ccc34)CC1)CCCC2Cl,active,2.87
CHEMBL4062936,Cc1nc2n(c(=O)c1CCN1CCC(c3noc4cc(F)ccc34)CC1)CCCC2F,active,6.2
CHEMBL4128926,CC(C)(C)NS(=O)(=O)c1ccc(-c2sc(C(=O)N[C@H]3C[C@H](C(=O)O)C3)nc2CC2CCCCC2)c2ccccc12,active,1.8
CHEMBL4210030,CNC(=O)c1cc(OCCCCN2CCC(c3noc4cc(F)ccc34)CC2)ccn1,active,59.8
CHEMBL4210637,CCNC(=O)c1cc(OCCCCN2CCC(c3noc4cc(F)ccc34)CC2)ccn1,active,37.6
CHEMBL4212622,O=C(NC1CC1)c1cc(OCCCCN2CCC(c3noc4cc(F)ccc34)CC2)ccn1,active,53.5
CHEMBL4213342,CNC(=O)c1cc(OCCCCN2CCN(c3nsc4ccccc34)CC2)ccn1,active,11.4
CHEMBL4217986,NC(=O)c1cc(OCCCCN2CCN(c3nsc4ccccc34)CC2)ccn1,active,42.6
CHEMBL4202871,O=C(NC1CC1)c1cc(OCCCCN2CCN(c3nsc4ccccc34)CC2)ccn1,active,65.2
CHEMBL4214528,CNC(=O)c1cc(OCCCCN2CCN(c3cccc(Cl)c3Cl)CC2)ccn1,active,26.5
CHEMBL4209188,CNC(=O)c1cc(OCCCCN2CCN(c3cccc4sccc34)CC2)ccn1,active,24.0
CHEMBL4217182,CNC(=O)c1cc(OCCCCN2CCN(c3cccc4sc(F)cc34)CC2)ccn1,active,8.0
CHEMBL4213586,CNC(=O)c1cncc(OCCCCN2CCC(c3noc4cc(F)ccc34)CC2)c1,active,123.0
CHEMBL4218526,CCNC(=O)c1cncc(OCCCCN2CCC(c3noc4cc(F)ccc34)CC2)c1,active,59.0
CHEMBL4217039,O=C(NC1CC1)c1cncc(OCCCCN2CCC(c3noc4cc(F)ccc34)CC2)c1,active,42.5
CHEMBL4205326,CNC(=O)c1cncc(OCCCCN2CCN(c3nsc4cc(F)ccc34)CC2)c1,active,85.0
CHEMBL4204832,CNC(=O)c1ccnc(OCCCCN2CCC(c3noc4cc(F)ccc34)CC2)c1,active,299.0
CHEMBL4209705,CCNC(=O)c1ccnc(OCCCCN2CCC(c3noc4cc(F)ccc34)CC2)c1,active,65.5
CHEMBL4210128,O=C(NC1CC1)c1ccnc(OCCCCN2CCC(c3noc4cc(F)ccc34)CC2)c1,active,51.7
CHEMBL4215048,CNC(=O)c1ccnc(OCCCCN2CCN(c3nsc4cc(F)ccc34)CC2)c1,active,89.1
CHEMBL4205772,CNC(=O)c1cccc(OCCCCN2CCC(c3noc4cc(F)ccc34)CC2)n1,active,9.3
CHEMBL4214642,CNC(=O)c1cccc(OCCCCN2CCN(c3nsc4cc(F)ccc34)CC2)n1,active,11.4
CHEMBL4207328,CNC(=O)c1cccc(OCCCCN2CCN(c3cccc(Cl)c3Cl)CC2)n1,active,51.1
CHEMBL4202443,CNC(=O)c1cccc(OCCCCN2CCN(c3cccc4sccc34)CC2)n1,active,86.1
CHEMBL4211473,CNC(=O)c1cccc(OCCCCN2CCN(c3ccc4ccsc4c3)CC2)n1,active,412.0
CHEMBL1112,O=C1CCc2ccc(OCCCCN3CCN(c4cccc(Cl)c4Cl)CC3)cc2N1,active,32.0
CHEMBL4209888,COc1ccccc1N1CCN(CCCOc2ccc(C)cc2C)CC1.Cl,active,17.7
CHEMBL4213352,COc1ccccc1N1CCN(CCOCCOc2cc(C)cc(C)c2C)CC1.Cl.Cl,active,78.5
CHEMBL4207653,COc1ccccc1N1CCN(CCOCCOc2c(C)cc(C)cc2C)CC1.Cl.Cl,active,82.0
CHEMBL71,CN(C)CCCN1c2ccccc2Sc2ccc(Cl)cc21,active,3.0
CHEMBL4280940,O=C1[C@@H]2[C@H]3CC[C@H](C3)[C@@H]2C(=O)N1CCCCN1CCC(c2noc3cc(F)ccc23)CC1,active,4.8
CHEMBL4292250,O=C1[C@@H]2[C@H]3CC[C@H](C3)[C@@H]2C(=O)N1CCCCN1CCN(c2ccc3ccsc3c2)CC1,active,80.2
CHEMBL4284346,O=C1[C@@H]2[C@H]3CC[C@H](C3)[C@@H]2C(=O)N1CCCCN1CCN(c2cccc3sccc23)CC1,active,6.1
CHEMBL4277101,O=C1[C@@H]2[C@H](C(=O)N1CCCCN1CCN(c3cccc4sccc34)CC1)[C@H]1C=C[C@@H]2C1,active,6.4
CHEMBL4287752,O=C1[C@@H]2[C@H](C(=O)N1CCCCN1CCN(c3cccc4scnc34)CC1)[C@H]1C=C[C@@H]2C1,active,9.6
CHEMBL4289238,O=C1[C@@H]2[C@H](C(=O)N1CCCCN1CCN(c3cccc4sc(F)cc34)CC1)[C@H]1C=C[C@@H]2C1,active,2.5
CHEMBL4278581,O=C1[C@@H]2[C@H](C(=O)N1CCCCN1CCN(c3cccc4ccsc34)CC1)[C@H]1C=C[C@@H]2C1,active,5.3
CHEMBL4285839,O=C1[C@@H]2[C@H](C(=O)N1CCCCN1CCN(c3cccc4c3OCCO4)CC1)[C@H]1C=C[C@@H]2C1,active,9.8
CHEMBL4293718,O=C1[C@@H]2[C@H](C(=O)N1CCCCN1CCN(c3cccc4c3OC(F)(F)O4)CC1)[C@H]1C=C[C@@H]2C1,active,2.0
CHEMBL4277532,O=C1[C@@H]2[C@H](C(=O)N1CCCCN1CCN(c3nsc4ccccc34)CC1)[C@H]1C=C[C@@H]2C1,active,4.2
CHEMBL4285479,O=C1[C@@H]2[C@H](C(=O)N1CCN1CCN(c3cccc4sccc34)CC1)[C@H]1C=C[C@@H]2C1,active,119.0
CHEMBL4292655,O=C1[C@@H]2[C@H](C(=O)N1CCCN1CCN(c3cccc4sccc34)CC1)[C@H]1C=C[C@@H]2C1,active,32.4
CHEMBL4282051,O=C1[C@@H]2[C@H](C(=O)N1CCCCCN1CCN(c3cccc4sccc34)CC1)[C@H]1C=C[C@@H]2C1,active,28.0
CHEMBL4284353,CC1(C)C2C(=O)N(CCCCN3CCN(c4cccc5sccc45)CC3)C(=O)C21,active,8.4
CHEMBL4292254,Cc1ccc(C23CC2C(=O)N(CCCCN2CCN(c4cccc5sccc45)CC2)C3=O)cc1,active,80.6
CHEMBL4291387,O=C1C2CCCC2C(=O)N1CCCCN1CCN(c2cccc3sccc23)CC1,active,13.0
CHEMBL4283546,O=C1C2CCCCC2C(=O)N1CCCCN1CCN(c2cccc3sccc23)CC1,active,4.3
CHEMBL4287980,O=C1C2CC=CCC2C(=O)N1CCCCN1CCN(c2cccc3sccc23)CC1,active,8.5
CHEMBL4280084,O=C1C2CC(O)C(O)CC2C(=O)N1CCCCN1CCN(c2cccc3sccc23)CC1,active,9.4
CHEMBL4279645,O=C1[C@@H]2[C@@H]3C[C@@H]([C@@H](O)[C@H]3O)[C@@H]2C(=O)N1CCCCN1CCN(c2cccc3sccc23)CC1,active,14.1
CHEMBL4290309,CC(=O)O[C@@H]1[C@@H]2C[C@H]([C@@H]1OC(C)=O)[C@H]1C(=O)N(CCCCN3CCN(c4cccc5sccc45)CC3)C(=O)[C@@H]21,active,44.6
CHEMBL4294797,O=C1c2ccccc2C(=O)N1CCCCN1CCN(c2cccc3sccc23)CC1,active,131.0
CHEMBL4286905,O=C1c2cccc(F)c2C(=O)N1CCCCN1CCN(c2cccc3sccc23)CC1,active,38.1
CHEMBL4277751,O=C1c2ccc(F)cc2C(=O)N1CCCCN1CCN(c2cccc3sccc23)CC1,active,213.0
CHEMBL4288388,O=C1c2cccc(Cl)c2C(=O)N1CCCCN1CCN(c2cccc3sccc23)CC1,active,30.1
CHEMBL4283369,O=C1c2ccc(Cl)cc2C(=O)N1CCCCN1CCN(c2cccc3sccc23)CC1,active,543.0
CHEMBL4291215,CC1(C)CC(=O)N(CCCCN2CCN(c3cccc4sccc34)CC2)C(=O)C1,active,7.2
CHEMBL4286717,CCC1(C)CC(=O)N(CCCCN2CCN(c3cccc4sccc34)CC2)C(=O)C1,active,10.9
CHEMBL4294617,O=C1CC2(CCCC2)CC(=O)N1CCCCN1CCN(c2cccc3sccc23)CC1,active,24.4
CHEMBL4295055,O=C1CC2(CCCCC2)CC(=O)N1CCCCN1CCN(c2cccc3sccc23)CC1,active,11.0
CHEMBL4293999,O=C(CCCCN1CCC(c2noc3cc(F)ccc23)CC1)c1cc2c3c(c1)CCN3C(=O)CC2,active,9.02
CHEMBL62,CN1CCc2cc(Cl)c(O)cc2[C@@H](c2ccccc2)C1,active,31.0
CHEMBL4515776,COC(=O)CN(CC(=O)NCCOCCOCCNC(=O)CCC(=O)Nc1ccc(CCN2CN(c3ccccc3)C3(CCN(CCCC(=O)c4ccc(F)cc4)CC3)C2=O)cc1)CC(=O)NCCOCCOCCNC(=O)CCC(=O)Nc1ccc(CCN2CN(c3ccccc3)C3(CCN(CCCC(=O)c4ccc(F)cc4)CC3)C2=O)cc1,active,15.0
